"Observed_Rain"   "Forecast_Rain_Shifted"
122.641998291016   0
90.2330017089844   0
43.6389999389648   0
59.765998840332   0
81.4359970092773   0
99.1279983520508   46.7482070922852
106.621002197266   42.8327293395996
110.610000610352   54.2721366882324
121.611999511719   66.0272674560547
130.205993652344   58.187255859375
136.899993896484   56.6143836975098
130.134002685547   45.595832824707
124.356002807617   43.0970993041992
130.169006347656   48.4901504516602
146.457000732422   40.129768371582
174.569000244141   33.2243957519531
225.662994384766   33.505973815918
275.548004150391   34.2356147766113
287.119995117188   26.2855892181396
227.908004760742   30.585428237915
154.425003051758   30.1172580718994
87.9169998168945   27.4991054534912
69.1839981079102   29.082052230835
59.9280014038086   24.2390747070312
51.3769989013672   21.2128238677979
62.7379989624023   20.9957256317139
62.1829986572266   20.3100090026855
61.4580001831055   18.0421257019043
49.5880012512207   18.6119136810303
54.2299995422363   17.3300399780273
47.7120018005371   17.4046688079834
52.5029983520508   15.4320249557495
54.8040008544922   12.468430519104
75.8290023803711   9.66209888458252
99.0559997558594   0
100.044998168945   0
68.1279983520508   0
23.4829998016357   0
59.4271469116211   0
83.5940017700195   0
93.0530014038086   0
109.15299987793   0
113.394996643066   51.1328048706055
115.850997924805   51.119197845459
125.938003540039   32.5460014343262
119.654998779297   28.952335357666
110.153999328613   32.7605667114258
126.28099822998   40.6817665100098
165.352005004883   45.0869522094727
202.608001708984   38.6268157958984
233.746002197266   44.7179679870605
233.707992553711   43.2311210632324
207.611999511719   42.9425621032715
175.936004638672   32.4492378234863
115.049003601074   25.9019527435303
82.2360000610352   28.9066352844238
65.6989974975586   24.5345478057861
60.7220001220703   27.922492980957
56.0009994506836   21.8007869720459
68.0839996337891   25.2896289825439
73.8949966430664   23.9676895141602
70.0059967041016   21.5684013366699
62.9640007019043   18.1769390106201
47.181999206543   18.5673961639404
46.5499992370605   17.0042209625244
52.8759994506836   18.3481311798096
62.6609992980957   16.5891056060791
89.6380004882812   0
88.5059967041016   0
72.5309982299805   0
52.8199996948242   0
0.636058568954468   0
8.53565979003906   0
24.1546649932861   0
82.7529983520508   0
93.8160018920898   0
106.672996520996   0
108.541999816895   0
102.78800201416   0
119.463996887207   21.8362331390381
152.369995117188   29.3633098602295
176.240005493164   33.7238922119141
209.130996704102   44.0489807128906
211.994995117188   36.9348068237305
179.845993041992   49.5426063537598
149.735000610352   44.3631134033203
126.73999786377   41.7985649108887
95.5920028686523   34.2145462036133
79.8479995727539   36.483024597168
70.7979965209961   28.128755569458
69.3369979858398   26.8651256561279
72.9599990844727   23.6848239898682
66.8450012207031   29.3266754150391
64.3690032958984   33.4150123596191
57.9329986572266   31.4441146850586
49.2820014953613   27.7231559753418
42.0900001525879   23.4138565063477
44.4199981689453   16.6987266540527
54.6040000915527   15.7280750274658
77.6729965209961   0
93.2440032958984   0
80.4929962158203   0
65.7409973144531   0
47.0470008850098   0
16.4120006561279   0
4.59169054031372   0
28.0748748779297   0
31.7207202911377   0
78.2699966430664   0
85.5950012207031   0
88.6579971313477   0
95.0479965209961   0
123.823997497559   0
143.798004150391   0
159.328994750977   26.9617290496826
188.024993896484   29.7752628326416
167.136993408203   25.7594451904297
133.544006347656   24.3695964813232
110.906997680664   19.4453144073486
103.916999816895   27.265007019043
85.9219970703125   31.5780582427979
75.5540008544922   36.1486053466797
72.2020034790039   32.8425788879395
80.1940002441406   33.4406394958496
82.9589996337891   34.072582244873
69.6429977416992   28.5423202514648
63.5540008544922   32.002326965332
61.7120018005371   32.101131439209
52.0369987487793   0
41.9650001525879   0
38.4640007019043   0
49.4669990539551   0
69.0329971313477   0
86.697998046875   0
66.1719970703125   0
56.8009986877441   0
43.2369995117188   0
15.1867876052856   0
9.65762329101562   0
24.159460067749   0
26.1068859100342   0
64.5893478393555   0
91.8960037231445   0
99.4739990234375   56.2366905212402
117.069000244141   46.8057594299316
132.611999511719   0
144.910003662109   0
130.591003417969   27.8729915618896
99.5039978027344   19.77077293396
84.6549987792969   19.741138458252
80.4980010986328   26.8380336761475
77.5299987792969   30.4540271759033
73.9869995117188   40.9957313537598
77.2379989624023   39.5426483154297
89.7539978027344   0
89.0879974365234   0
78.6729965209961   0
65.1650009155273   0
53.6949996948242   0
48.7280006408691   0
40.359001159668   0
40.568000793457   0
45.1339988708496   0
64.1129989624023   0
67.4850006103516   0
56.8860015869141   0
41.0309982299805   0
24.7136173248291   0
10.9225654602051   0
15.2403659820557   0
63.2970008850098   0
48.7522430419922   0
88.995002746582   60.8986549377441
108.078002929688   71.3501129150391
118.480003356934   55.2788887023926
111.866996765137   38.4995613098145
111.86799621582   0
89.3280029296875   33.5791320800781
79.4369964599609   29.2369327545166
71.5849990844727   26.7877368927002
68.2710037231445   33.9055938720703
73.3740005493164   0
75.8939971923828   0
65.7249984741211   0
63.3580017089844   0
52.1940002441406   0
46.6129989624023   0
48.7620010375977   0
46.1759986877441   0
46.0909996032715   0
48.8310012817383   0
48.5460014343262   0
50.3800010681152   0
59.5139999389648   0
39.7360000610352   0
38.1510009765625   0
0.304425805807114   0
22.628288269043   0
79.4120025634766   0
91.9980010986328   51.2703704833984
94.7249984741211   73.0614547729492
89.125   66.942756652832
90.4629974365234   42.9037590026855
82.3639984130859   44.2673149108887
74.5110015869141   0
66.1340026855469   39.6099891662598
61.2430000305176   38.6357040405273
57.181999206543   0
70.7070007324219   0
67.6510009765625   0
64.5279998779297   0
57.9010009765625   0
51.9160003662109   0
45.4739990234375   0
47.1030006408691   0
47.2120018005371   0
50.4560012817383   0
57.7430000305176   0
51.8330001831055   0
44.976001739502   0
78.9000015258789   0
72.6760025024414   57.9668617248535
66.9550018310547   81.3841171264648
71.3619995117188   53.7783851623535
72.9329986572266   40.0239486694336
69.2819976806641   45.260856628418
68.3519973754883   61.0782890319824
57.9490013122559   53.1716423034668
46.1209983825684   54.6016807556152
48.2789993286133   45.6659851074219
63.439998626709   0
78.3430023193359   0
71.7959976196289   0
53.6279983520508   0
54.3629989624023   0
51.6279983520508   0
46.6780014038086   0
47.9480018615723   0
51.007999420166   0
49.5379981994629   0
57.8849983215332   0
58.4529991149902   73.4649810791016
60.4609985351562   47.2684555053711
66.0199966430664   0
72.6600036621094   0
72.0149993896484   0
60.1619987487793   0
47.5019989013672   0
42.5950012207031   0
47.5429992675781   0
42.9930000305176   0
37.6720008850098   0
43.0379981994629   0
40.5480003356934   0
35.6639213562012   0
8.50637435913086   0
52.314998626709   0
60.5859985351562   0
62.1319999694824   0
66.3499984741211   0
59.1940002441406   0
52.8380012512207   0
39.5270004272461   0
5.53776931762695   0
20.036226272583   0
12.2471084594727   0
43.6500015258789   0
52.8849983215332   0
44.5620002746582   0
40.6800003051758   0
19.5357074737549   0
2.446120262146   0
0.960901021957397   0
1.20000004768372   0
16.3535194396973   0
32.3339996337891   0
30.9529991149902   0
0.0333396382629871   0
16.0179996490479   0
4.82350635528564   0
14.9659996032715   0
15.4209995269775   0
18.1319999694824   0
20.1469993591309   0
0.0518403351306915   0
0.313469529151917   0
